CheckingStatus,LoanDuration,CreditHistory,LoanPurpose,LoanAmount,ExistingSavings,EmploymentDuration,InstallmentPercent,Sex,OthersOnLoan,CurrentResidenceDuration,OwnsProperty,Age,InstallmentPlans,Housing,ExistingCreditsCount,Job,Dependents,Telephone,ForeignWorker,,,,,
less_0,10,prior_payments_delayed,furniture,1368,less_100,1_to_4,2,female,none,2,car_other,44,stores,own,2,skilled,1,none,yes,,,,,
0_to_200,6,all_credits_paid_back,education,2267,100_to_500,4_to_7,3,female,none,2,real_estate,29,none,own,2,skilled,1,none,yes,,,,,
no_checking,34,outstanding_credit,radio_tv,6163,500_to_1000,1_to_4,3,male,none,3,car_other,49,none,own,2,skilled,1,none,yes,,,,,
0_to_200,6,prior_payments_delayed,business,1449,100_to_500,greater_7,1,male,none,2,car_other,31,bank,own,2,skilled,2,none,yes,,,,,
greater_200,15,credits_paid_to_date,education,392,less_100,less_1,4,female,none,4,savings_insurance,23,none,rent,1,skilled,1,yes,yes,,,,,
0_to_200,18,credits_paid_to_date,car_new,6260,less_100,4_to_7,3,male,none,3,real_estate,28,none,rent,1,unskilled,1,none,yes,,,,,
less_0,12,credits_paid_to_date,radio_tv,1680,500_to_1000,greater_7,3,male,none,1,real_estate,35,none,own,1,skilled,1,none,yes,,,,,
no_checking,48,outstanding_credit,radio_tv,3578,unknown,greater_7,4,male,none,1,real_estate,47,none,own,1,skilled,1,yes,yes,,,,,
less_0,10,outstanding_credit,furniture,2132,unknown,less_1,2,female,co-applicant,3,real_estate,27,none,rent,2,skilled,1,none,no,,,,,
0_to_200,12,outstanding_credit,car_new,2366,500_to_1000,4_to_7,3,male,none,3,car_other,36,none,own,1,management_self-employed,1,yes,yes,,,,,
no_checking,24,outstanding_credit,car_used,3868,less_100,greater_7,4,female,none,2,car_other,41,none,rent,2,management_self-employed,1,yes,yes,,,,,
no_checking,12,credits_paid_to_date,furniture,1768,less_100,1_to_4,3,male,none,2,real_estate,24,none,rent,1,unskilled,1,none,yes,,,,,
greater_200,10,outstanding_credit,car_new,781,less_100,greater_7,4,male,none,4,unknown,63,none,free,2,skilled,1,yes,yes,,,,,
less_0,12,outstanding_credit,car_new,2121,less_100,1_to_4,4,male,none,2,savings_insurance,30,none,own,2,skilled,1,none,yes,,,,,
less_0,12,credits_paid_to_date,radio_tv,701,less_100,1_to_4,4,male,none,2,real_estate,40,none,own,1,unskilled,1,none,yes,,,,,
0_to_200,12,outstanding_credit,car_used,1860,less_100,unemployed,4,male,none,2,car_other,34,none,own,2,management_self-employed,1,yes,yes,,,,,
0_to_200,48,credits_paid_to_date,car_new,8487,unknown,4_to_7,1,female,none,2,car_other,24,none,own,1,skilled,1,none,yes,,,,,
no_checking,54,outstanding_credit,other,7465,greater_1000,greater_7,5,male,co-applicant,3,unknown,48,none,free,2,skilled,1,yes,yes,,,,,
0_to_200,33,outstanding_credit,vacation,1006,500_to_1000,4_to_7,4,male,none,3,car_other,26,none,own,2,skilled,1,none,yes,,,,,
no_checking,24,outstanding_credit,appliances,10370,unknown,greater_7,5,male,co-applicant,5,unknown,58,none,free,2,skilled,2,yes,yes,,,,,
less_0,17,prior_payments_delayed,furniture,3016,less_100,less_1,1,female,co-applicant,3,unknown,35,stores,free,2,skilled,1,none,yes,,,,,
0_to_200,39,prior_payments_delayed,radio_tv,4508,100_to_500,1_to_4,4,female,none,4,savings_insurance,30,none,own,1,skilled,1,none,yes,,,,,
no_checking,15,credits_paid_to_date,furniture,2708,less_100,less_1,2,male,none,3,savings_insurance,27,bank,own,2,unskilled,1,none,yes,,,,,
no_checking,18,credits_paid_to_date,furniture,1984,less_100,1_to_4,4,male,none,4,unknown,47,bank,free,2,skilled,1,none,yes,,,,,
no_checking,60,credits_paid_to_date,radio_tv,10144,100_to_500,4_to_7,2,female,none,4,real_estate,21,none,own,1,skilled,1,yes,yes,,,,,
no_checking,12,outstanding_credit,radio_tv,1240,unknown,greater_7,4,female,none,2,real_estate,38,none,own,2,skilled,1,yes,yes,,,,,
no_checking,27,prior_payments_delayed,car_used,8613,greater_1000,1_to_4,2,male,none,2,car_other,27,none,own,2,skilled,1,none,yes,,,,,
0_to_200,15,outstanding_credit,radio_tv,2728,unknown,4_to_7,4,male,guarantor,2,real_estate,35,bank,own,3,skilled,1,yes,yes,,,,,
greater_200,12,credits_paid_to_date,radio_tv,1881,less_100,1_to_4,2,female,none,2,car_other,44,none,rent,1,unskilled,1,yes,yes,,,,,
greater_200,6,credits_paid_to_date,car_new,709,greater_1000,less_1,2,male,none,2,real_estate,27,none,own,1,unemployed,1,none,no,,,,,
0_to_200,36,credits_paid_to_date,radio_tv,4795,less_100,less_1,4,female,none,1,unknown,30,none,own,1,management_self-employed,1,yes,yes,,,,,
less_0,27,credits_paid_to_date,radio_tv,3416,less_100,1_to_4,3,male,none,2,car_other,27,none,own,1,management_self-employed,1,none,yes,,,,,
no_checking,21,outstanding_credit,furniture,2288,less_100,less_1,4,female,none,4,savings_insurance,23,none,own,1,skilled,1,yes,yes,,,,,
0_to_200,48,all_credits_paid_back,business,3566,100_to_500,4_to_7,4,male,none,2,car_other,30,none,own,1,skilled,1,none,yes,,,,,
less_0,6,outstanding_credit,car_new,860,less_100,greater_7,1,female,none,4,unknown,39,none,own,2,skilled,1,yes,yes,,,,,
no_checking,12,outstanding_credit,car_new,682,100_to_500,4_to_7,4,female,none,3,car_other,51,none,own,2,skilled,1,yes,yes,,,,,
less_0,36,outstanding_credit,furniture,5371,less_100,1_to_4,3,male,guarantor,2,savings_insurance,28,none,own,2,skilled,1,none,yes,,,,,
no_checking,18,outstanding_credit,radio_tv,1582,greater_1000,greater_7,4,male,none,4,car_other,46,none,own,2,skilled,1,none,yes,,,,,
no_checking,6,credits_paid_to_date,radio_tv,1346,100_to_500,greater_7,2,male,none,4,unknown,42,bank,free,1,skilled,2,yes,yes,,,,,
no_checking,10,credits_paid_to_date,radio_tv,1924,less_100,1_to_4,1,male,none,4,savings_insurance,38,none,own,1,skilled,1,yes,no,,,,,
greater_200,36,credits_paid_to_date,radio_tv,5848,less_100,1_to_4,4,male,none,1,car_other,24,none,own,1,skilled,1,none,yes,,,,,
0_to_200,24,outstanding_credit,car_used,7758,greater_1000,greater_7,2,female,none,4,unknown,29,none,rent,1,skilled,1,none,yes,,,,,
0_to_200,24,prior_payments_delayed,business,6967,100_to_500,4_to_7,4,male,none,4,car_other,36,none,rent,1,management_self-employed,1,yes,yes,,,,,
less_0,9,outstanding_credit,repairs,1288,100_to_500,greater_7,3,male,guarantor,4,real_estate,48,none,own,2,skilled,2,none,no,,,,,
less_0,12,all_credits_paid_back,retraining,339,less_100,greater_7,4,male,none,1,car_other,45,bank,own,1,unskilled,1,none,yes,,,,,
0_to_200,24,credits_paid_to_date,car_new,3512,100_to_500,4_to_7,2,male,none,3,car_other,38,bank,own,2,skilled,1,yes,yes,,,,,
no_checking,6,outstanding_credit,radio_tv,1898,unknown,1_to_4,1,male,none,2,real_estate,34,none,own,2,unskilled,2,none,yes,,,,,
0_to_200,38,prior_payments_delayed,radio_tv,7317,greater_1000,4_to_7,4,male,none,4,car_other,42,none,own,3,skilled,1,yes,yes,,,,,
less_0,21,credits_paid_to_date,car_used,250,less_100,unemployed,2,female,none,1,real_estate,19,none,rent,1,skilled,1,none,yes,,,,,
0_to_200,4,all_credits_paid_back,car_new,250,less_100,1_to_4,2,female,none,2,real_estate,29,none,own,1,skilled,1,yes,yes,,,,,
less_0,4,credits_paid_to_date,car_new,250,less_100,1_to_4,2,female,none,1,savings_insurance,40,none,own,1,skilled,1,none,yes,,,,,
no_checking,8,prior_payments_delayed,furniture,5361,100_to_500,greater_7,3,male,none,3,savings_insurance,34,none,own,2,management_self-employed,1,none,yes,,,,,
0_to_200,12,no_credits,car_new,250,less_100,unemployed,1,male,none,1,real_estate,19,stores,rent,1,skilled,1,none,yes,,,,,
no_checking,34,prior_payments_delayed,vacation,6981,unknown,greater_7,5,male,none,3,unknown,55,none,free,3,skilled,2,yes,yes,,,,,
less_0,10,all_credits_paid_back,car_new,1601,less_100,less_1,1,male,none,2,savings_insurance,27,stores,rent,1,skilled,1,none,yes,,,,,
no_checking,28,prior_payments_delayed,radio_tv,6029,100_to_500,1_to_4,3,female,none,4,car_other,44,none,own,1,skilled,1,yes,yes,,,,,
less_0,18,credits_paid_to_date,vacation,5951,less_100,less_1,3,female,none,2,savings_insurance,20,stores,rent,1,unskilled,1,none,yes,,,,,
greater_200,31,prior_payments_delayed,education,1286,100_to_500,1_to_4,3,female,none,3,real_estate,35,none,own,1,skilled,1,none,yes,,,,,
no_checking,41,prior_payments_delayed,appliances,3982,unknown,1_to_4,4,male,none,3,real_estate,25,none,own,1,skilled,1,none,yes,,,,,
no_checking,24,outstanding_credit,radio_tv,2872,100_to_500,greater_7,3,male,none,4,real_estate,36,none,own,1,skilled,2,yes,yes,,,,,
no_checking,18,outstanding_credit,car_new,1055,less_100,less_1,4,female,none,1,savings_insurance,30,none,own,2,skilled,1,none,yes,,,,,
no_checking,15,credits_paid_to_date,appliances,1262,500_to_1000,4_to_7,4,male,none,3,savings_insurance,36,none,own,2,skilled,1,yes,yes,,,,,
0_to_200,10,credits_paid_to_date,car_new,7308,less_100,unemployed,2,male,none,4,unknown,70,bank,free,1,management_self-employed,1,yes,yes,,,,,
no_checking,36,credits_paid_to_date,car_new,909,500_to_1000,greater_7,4,male,none,4,savings_insurance,36,none,own,1,skilled,1,none,yes,,,,,
no_checking,6,credits_paid_to_date,furniture,2978,500_to_1000,1_to_4,1,male,none,2,car_other,32,none,own,1,skilled,1,yes,yes,,,,,
no_checking,32,prior_payments_delayed,car_used,7832,greater_1000,1_to_4,4,male,co-applicant,4,car_other,37,none,own,2,management_self-employed,1,none,yes,,,,,
no_checking,28,outstanding_credit,appliances,6227,500_to_1000,4_to_7,4,male,none,4,unknown,44,none,own,1,skilled,1,none,yes,,,,,
0_to_200,4,all_credits_paid_back,car_new,250,less_100,1_to_4,2,male,none,1,real_estate,25,none,own,1,skilled,1,none,yes,,,,,
no_checking,29,prior_payments_delayed,car_used,4478,100_to_500,1_to_4,4,female,none,4,car_other,55,none,own,2,skilled,1,none,yes,,,,,
no_checking,35,outstanding_credit,appliances,5520,500_to_1000,4_to_7,4,male,none,4,car_other,43,none,own,2,skilled,2,yes,yes,,,,,
less_0,20,credits_paid_to_date,retraining,2354,less_100,1_to_4,3,female,none,2,real_estate,39,none,own,2,skilled,1,none,yes,,,,,
0_to_200,4,all_credits_paid_back,radio_tv,1707,less_100,less_1,2,female,none,2,real_estate,19,none,own,1,management_self-employed,1,none,yes,,,,,
no_checking,12,credits_paid_to_date,car_used,3389,less_100,1_to_4,2,male,none,3,real_estate,25,none,own,1,management_self-employed,1,none,yes,,,,,
no_checking,38,outstanding_credit,appliances,5494,500_to_1000,1_to_4,3,male,none,3,savings_insurance,37,none,free,2,skilled,1,yes,yes,,,,,
no_checking,35,prior_payments_delayed,appliances,5070,500_to_1000,1_to_4,4,male,none,3,unknown,42,none,own,1,skilled,1,yes,yes,,,,,
less_0,18,prior_payments_delayed,radio_tv,2618,500_to_1000,1_to_4,2,male,none,1,savings_insurance,22,bank,rent,1,unskilled,1,yes,yes,,,,,
greater_200,22,credits_paid_to_date,car_new,2830,100_to_500,1_to_4,3,female,none,4,real_estate,44,none,own,2,skilled,1,yes,yes,,,,,
0_to_200,23,credits_paid_to_date,car_used,2641,less_100,4_to_7,3,male,none,2,real_estate,33,none,own,2,skilled,1,yes,yes,,,,,
0_to_200,11,credits_paid_to_date,furniture,1577,greater_1000,less_1,4,female,none,1,real_estate,20,none,own,1,skilled,1,none,yes,,,,,
no_checking,24,credits_paid_to_date,furniture,3972,less_100,4_to_7,2,female,none,4,savings_insurance,25,none,rent,1,skilled,1,yes,yes,,,,,
no_checking,12,credits_paid_to_date,furniture,763,less_100,1_to_4,4,female,none,1,real_estate,26,none,own,1,skilled,1,yes,yes,,,,,
0_to_200,8,credits_paid_to_date,radio_tv,1414,less_100,1_to_4,4,male,guarantor,2,real_estate,33,none,own,1,skilled,1,none,no,,,,,
less_0,12,credits_paid_to_date,furniture,2577,less_100,1_to_4,2,male,none,1,car_other,42,none,own,1,skilled,1,none,yes,,,,,
less_0,6,outstanding_credit,radio_tv,338,500_to_1000,greater_7,4,male,none,4,car_other,52,none,own,2,skilled,1,none,yes,,,,,
no_checking,12,credits_paid_to_date,radio_tv,1963,less_100,4_to_7,4,male,none,2,car_other,31,none,rent,2,management_self-employed,2,yes,yes,,,,,
less_0,21,outstanding_credit,car_new,571,less_100,greater_7,4,male,none,4,real_estate,65,none,own,2,skilled,1,none,yes,,,,,
no_checking,24,outstanding_credit,furniture,3777,greater_1000,1_to_4,4,male,none,4,real_estate,50,none,own,1,skilled,1,yes,yes,,,,,
no_checking,15,outstanding_credit,radio_tv,1360,less_100,1_to_4,4,male,none,2,savings_insurance,31,none,own,2,skilled,1,none,yes,,,,,
0_to_200,16,outstanding_credit,car_new,1175,less_100,unemployed,2,male,none,3,car_other,68,none,free,3,unemployed,1,yes,yes,,,,,
0_to_200,18,no_credits,furniture,3244,less_100,1_to_4,1,female,none,4,car_other,33,bank,own,2,skilled,1,yes,yes,,,,,
no_checking,6,credits_paid_to_date,radio_tv,2108,less_100,4_to_7,2,male,none,2,real_estate,29,none,rent,1,skilled,1,none,yes,,,,,
no_checking,6,outstanding_credit,radio_tv,1382,less_100,1_to_4,1,female,none,1,car_other,28,none,own,2,skilled,1,yes,yes,,,,,
no_checking,26,outstanding_credit,radio_tv,3782,500_to_1000,4_to_7,4,female,none,3,unknown,45,none,own,1,skilled,2,yes,yes,,,,,
less_0,5,all_credits_paid_back,car_new,250,less_100,unemployed,2,male,none,1,real_estate,19,none,rent,1,skilled,1,none,yes,,,,,
0_to_200,16,prior_payments_delayed,car_used,3218,less_100,less_1,2,male,none,3,savings_insurance,35,bank,rent,1,unskilled,1,yes,yes,,,,,
no_checking,11,credits_paid_to_date,furniture,1623,greater_1000,1_to_4,2,male,none,2,real_estate,42,none,own,1,skilled,1,none,yes,,,,,
0_to_200,14,credits_paid_to_date,furniture,3182,less_100,unemployed,2,female,none,3,car_other,29,none,rent,1,skilled,1,none,yes,,,,,
0_to_200,24,credits_paid_to_date,car_used,2760,unknown,greater_7,4,male,none,4,unknown,36,bank,free,1,skilled,1,yes,yes,,,,,
no_checking,9,outstanding_credit,education,936,500_to_1000,greater_7,4,male,none,2,car_other,52,none,own,2,skilled,1,yes,yes,,,,,
less_0,12,credits_paid_to_date,car_new,1168,less_100,1_to_4,4,male,none,3,real_estate,27,none,own,1,unskilled,1,none,yes,,,,,
less_0,8,all_credits_paid_back,car_new,250,less_100,unemployed,2,male,none,2,savings_insurance,23,none,rent,1,skilled,1,none,yes,,,,,
0_to_200,14,all_credits_paid_back,car_new,1755,500_to_1000,1_to_4,3,female,none,1,real_estate,30,none,own,1,skilled,1,none,yes,,,,,
less_0,26,outstanding_credit,appliances,1751,100_to_500,1_to_4,2,male,none,3,savings_insurance,28,stores,own,1,skilled,1,none,yes,,,,,
0_to_200,15,prior_payments_delayed,retraining,1186,less_100,1_to_4,3,male,none,2,real_estate,19,none,own,1,skilled,1,yes,yes,,,,,
no_checking,24,outstanding_credit,car_used,5037,500_to_1000,4_to_7,4,female,none,5,car_other,45,none,own,2,management_self-employed,1,yes,yes,,,,,
no_checking,45,prior_payments_delayed,other,6580,500_to_1000,4_to_7,4,male,none,4,car_other,32,none,own,1,skilled,1,yes,yes,,,,,
no_checking,37,prior_payments_delayed,other,6971,500_to_1000,1_to_4,3,male,none,3,savings_insurance,54,none,own,2,skilled,1,yes,yes,,,,,
less_0,29,outstanding_credit,appliances,3237,greater_1000,greater_7,3,male,none,4,savings_insurance,31,none,own,2,skilled,1,none,yes,,,,,
no_checking,26,outstanding_credit,other,6324,500_to_1000,greater_7,4,male,none,4,unknown,52,none,free,2,management_self-employed,1,yes,yes,,,,,
0_to_200,15,credits_paid_to_date,car_used,2752,less_100,less_1,2,female,none,3,car_other,31,none,own,1,skilled,1,none,yes,,,,,
no_checking,8,credits_paid_to_date,furniture,463,greater_1000,4_to_7,3,male,none,4,savings_insurance,42,none,own,2,skilled,1,yes,yes,,,,,
less_0,18,credits_paid_to_date,car_new,250,greater_1000,4_to_7,1,female,none,2,savings_insurance,19,stores,rent,1,unskilled,1,none,yes,,,,,
less_0,6,all_credits_paid_back,education,250,100_to_500,4_to_7,2,female,none,2,real_estate,19,stores,rent,1,skilled,1,none,yes,,,,,
no_checking,36,outstanding_credit,repairs,6441,500_to_1000,greater_7,4,male,co-applicant,4,car_other,50,none,free,2,skilled,1,yes,no,,,,,
no_checking,35,prior_payments_delayed,appliances,5044,unknown,4_to_7,4,male,none,3,car_other,43,none,own,2,skilled,1,none,yes,,,,,
no_checking,35,prior_payments_delayed,radio_tv,5235,500_to_1000,less_1,3,female,co-applicant,4,savings_insurance,54,none,own,1,skilled,1,none,yes,,,,,
no_checking,27,prior_payments_delayed,business,5117,less_100,4_to_7,3,male,none,4,car_other,26,none,own,2,skilled,1,none,yes,,,,,
no_checking,12,outstanding_credit,car_new,1495,less_100,greater_7,4,male,none,1,real_estate,38,none,own,2,unskilled,2,none,yes,,,,,
less_0,30,outstanding_credit,car_used,10623,less_100,greater_7,3,male,none,4,unknown,38,none,free,3,management_self-employed,2,yes,yes,,,,,
no_checking,12,outstanding_credit,furniture,1935,less_100,greater_7,4,male,none,4,real_estate,43,none,own,3,skilled,1,yes,yes,,,,,
0_to_200,12,outstanding_credit,appliances,1424,less_100,4_to_7,4,male,none,3,savings_insurance,26,none,own,1,skilled,1,none,yes,,,,,
less_0,24,credits_paid_to_date,business,6568,less_100,1_to_4,2,male,none,2,car_other,21,stores,own,1,unskilled,1,none,yes,,,,,
no_checking,12,credits_paid_to_date,car_used,1413,greater_1000,4_to_7,3,male,none,2,savings_insurance,55,none,own,1,skilled,1,none,no,,,,,
no_checking,9,outstanding_credit,radio_tv,3074,unknown,1_to_4,1,male,none,2,real_estate,33,none,own,2,skilled,2,none,yes,,,,,
no_checking,36,credits_paid_to_date,radio_tv,3835,unknown,greater_7,2,female,none,4,real_estate,45,none,own,1,unskilled,1,yes,yes,,,,,
no_checking,36,outstanding_credit,radio_tv,3342,unknown,greater_7,4,male,none,2,car_other,51,none,own,1,skilled,1,yes,yes,,,,,
less_0,7,prior_payments_delayed,car_new,250,less_100,less_1,2,female,none,2,real_estate,29,none,own,1,skilled,1,yes,yes,,,,,
0_to_200,19,prior_payments_delayed,radio_tv,2862,greater_1000,greater_7,4,male,none,3,savings_insurance,41,bank,own,2,unemployed,1,yes,yes,,,,,
no_checking,44,prior_payments_delayed,repairs,10792,500_to_1000,4_to_7,5,male,co-applicant,5,unknown,51,none,free,2,management_self-employed,2,yes,yes,,,,,
0_to_200,25,credits_paid_to_date,retraining,2450,less_100,less_1,2,male,none,1,savings_insurance,29,none,own,1,skilled,1,none,yes,,,,,
less_0,4,no_credits,car_new,250,less_100,unemployed,1,male,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,,,,,
0_to_200,15,credits_paid_to_date,car_used,250,less_100,4_to_7,3,male,none,3,real_estate,19,none,own,1,skilled,1,none,yes,,,,,
no_checking,41,prior_payments_delayed,furniture,8900,500_to_1000,4_to_7,4,male,co-applicant,3,car_other,26,none,free,2,skilled,1,yes,yes,,,,,
0_to_200,11,credits_paid_to_date,car_new,2306,less_100,less_1,2,female,none,1,savings_insurance,25,none,own,1,skilled,1,none,yes,,,,,
0_to_200,15,credits_paid_to_date,car_new,4646,100_to_500,1_to_4,2,male,none,3,unknown,40,none,own,2,skilled,1,none,yes,,,,,
0_to_200,6,outstanding_credit,retraining,932,unknown,4_to_7,1,female,none,3,savings_insurance,39,none,own,2,unskilled,1,none,yes,,,,,
less_0,18,no_credits,business,3104,less_100,4_to_7,3,male,none,1,savings_insurance,31,bank,own,1,skilled,1,yes,yes,,,,,
greater_200,36,credits_paid_to_date,radio_tv,3913,less_100,1_to_4,2,male,none,2,real_estate,23,none,own,1,skilled,1,yes,yes,,,,,
less_0,24,credits_paid_to_date,furniture,3021,less_100,1_to_4,2,male,none,2,real_estate,24,none,rent,1,unskilled,1,none,yes,,,,,
no_checking,10,credits_paid_to_date,car_new,1364,less_100,1_to_4,2,female,none,4,car_other,64,none,own,1,skilled,1,yes,yes,,,,,
0_to_200,12,credits_paid_to_date,radio_tv,625,less_100,less_1,4,male,guarantor,1,real_estate,26,bank,own,1,unskilled,1,none,yes,,,,,
less_0,12,credits_paid_to_date,education,1200,unknown,1_to_4,4,female,none,4,savings_insurance,23,bank,rent,1,skilled,1,yes,yes,,,,,
no_checking,12,credits_paid_to_date,radio_tv,707,less_100,1_to_4,4,male,none,2,real_estate,30,bank,own,2,skilled,1,none,yes,,,,,
no_checking,24,prior_payments_delayed,business,2978,unknown,1_to_4,4,male,none,4,real_estate,32,none,own,2,skilled,2,yes,yes,,,,,
no_checking,15,credits_paid_to_date,car_used,4657,less_100,1_to_4,3,male,none,2,car_other,30,none,own,1,skilled,1,yes,yes,,,,,
